date,hour_of_day,avg(average_speed)
2022-06-03,17,10.06202265890137
2022-06-03,18,10.898258415734505
2022-06-03,19,11.829338235843018
2022-06-03,20,12.691457345051425
2022-06-03,21,13.408008420962872
2022-06-03,22,13.37437571201736
2022-06-03,23,13.697144677820608
2022-06-04,0,14.419820788571057
2022-06-04,1,15.154214232194358
2022-06-04,2,16.18522631650097
2022-06-04,3,17.523966565026573
2022-06-04,4,19.87061919171239
2022-06-04,5,21.68285195453686
2022-06-04,6,20.953284170096218
2022-06-04,7,18.824436102594607
2022-06-04,8,16.77150107445198
2022-06-04,9,15.13341695295201
2022-06-04,10,13.952530478459295
2022-06-04,11,12.924392401396036
2022-06-04,12,12.41362551982579
2022-06-04,13,12.183734319114084
2022-06-04,14,11.968623262171342
2022-06-04,15,11.659025686655761
2022-06-04,16,11.41828579651741
2022-06-04,17,11.5907203984345
2022-06-04,18,11.762053454337313
2022-06-04,19,12.14025790115416
2022-06-04,20,12.847798186968244
2022-06-04,21,12.984563382028012
2022-06-04,22,13.42833656973346
2022-06-04,23,14.221100263701407
2022-06-05,0,14.637352660991809
2022-06-05,1,15.31548010686543
2022-06-05,2,16.14285682740831
2022-06-05,3,17.64084685077969
2022-06-05,4,19.771880758688894
2022-06-05,5,21.693345244635793
2022-06-05,6,22.089444761286444
2022-06-05,7,21.15710832016927
2022-06-05,8,19.13524519163409
2022-06-05,9,17.208582796661037
2022-06-05,10,15.650500300995553
2022-06-05,11,14.940312967457034
2022-06-05,12,13.903181075970885
2022-06-05,13,13.5791789345324
2022-06-05,14,13.11850509708385
2022-06-05,15,12.989920147885815
2022-06-05,16,12.792497325335548
2022-06-05,17,13.15808838834069
2022-06-05,18,13.5107907438657
2022-06-05,19,14.188846629305942
2022-06-05,20,14.555818270501314
2022-06-05,21,15.08085020689014
2022-06-05,22,16.208958120142412
2022-06-05,23,17.458492168573063
2022-06-06,0,17.637909882300157
2022-06-06,1,17.760924964783328
2022-06-06,2,17.837719441055913
2022-06-06,3,20.636944191946352
2022-06-06,4,24.13447351847945
2022-06-06,5,21.279565539790635
2022-06-06,6,17.07411351533264
2022-06-06,7,13.392087457310861
2022-06-06,8,12.312286308282129
2022-06-06,9,13.20180102271826
2022-06-06,10,13.692823740025933
2022-06-06,11,13.449909175395543
2022-06-06,12,13.31484079187614
2022-06-06,13,12.959482595027142
2022-06-06,14,12.205257446405907
2022-06-06,15,11.683437137875503
2022-06-06,16,11.698212935097807
2022-06-06,17,12.232119589024885
2022-06-06,18,13.501860707001175
2022-06-06,19,14.62420483478671
2022-06-06,20,14.994656828172484
2022-06-06,21,15.252774307930125
2022-06-06,22,15.912765004292984
2022-06-06,23,16.534412123056253
2022-06-07,0,16.98033691014809
2022-06-07,1,17.55659740916622
2022-06-07,2,18.366743780382684
2022-06-07,3,19.91628821685973
2022-06-07,4,22.78121509833763
2022-06-07,5,21.21522846555169
2022-06-07,6,16.357852896278334
2022-06-07,7,12.482779819901058
2022-06-07,8,11.638476957961087
2022-06-07,9,11.786209920706499
2022-06-07,10,12.11704779772108
2022-06-07,11,11.996901669110029
2022-06-07,12,11.95366070001903
2022-06-07,13,11.700128296247193
2022-06-07,14,10.871343399067129
2022-06-07,15,10.216629655232255
2022-06-07,16,10.120038641227138
2022-06-07,17,10.176232522468876
2022-06-07,18,11.122557454250268
2022-06-07,19,12.815516142063121
2022-06-07,20,13.721414306904727
2022-06-07,21,13.680221441053375
2022-06-07,22,14.504037955204447
2022-06-07,23,15.775043150541432
2022-06-08,0,16.386495992798057
2022-06-08,1,16.965535747296776
2022-06-08,2,17.42213577574041
2022-06-08,3,20.0840020336704
2022-06-08,4,23.465969896014535
2022-06-08,5,21.70217615385687
2022-06-08,6,16.316510699449097
2022-06-08,7,12.206152509970163
2022-06-08,8,11.096466773480007
2022-06-08,9,11.63406403028833
2022-06-08,10,11.704305699316437
2022-06-08,11,11.42091470887557
2022-06-08,12,11.445681085191243
2022-06-08,13,11.217536058874993
2022-06-08,14,10.374032675313947
2022-06-08,15,9.830158775292974
2022-06-08,16,9.750101415766094
2022-06-08,17,9.855187752686387
2022-06-08,18,10.769988037229409
2022-06-08,19,12.439913312144617
2022-06-08,20,13.763934752822887
2022-06-08,21,14.197021262289155
2022-06-08,22,14.920423508702058
2022-06-08,23,15.69600852895282
2022-06-09,0,16.966215269171816
2022-06-09,1,16.48962218560496
2022-06-09,2,16.5544077485763
2022-06-09,3,18.67052669995129
2022-06-09,4,21.70942615686192
2022-06-09,5,19.50829634666407
2022-06-09,6,15.922168813361234
2022-06-09,7,12.81048001664164
2022-06-09,8,11.555060929176182
2022-06-09,9,11.563994362757823
2022-06-09,10,11.713628156533776
2022-06-09,11,11.446283630828912
2022-06-09,12,11.313995380442558
2022-06-09,13,11.217989160879553
2022-06-09,14,10.768808108862986
2022-06-09,15,10.338622858419635
2022-06-09,16,10.166365248454197
2022-06-09,17,10.114024374002678
2022-06-09,18,10.844042717174611
2022-06-09,19,11.93097507481826
2022-06-09,20,13.196887476876242
2022-06-09,21,13.667519695347808
2022-06-09,22,14.381652111785565
2022-06-09,23,14.709445818421166
2022-06-10,0,15.516104020501086
2022-06-10,1,16.37694817872732
2022-06-10,2,17.237151729300365
2022-06-10,3,19.014155827024574
2022-06-10,4,22.525560715337566
2022-06-10,5,21.725331664668918
2022-06-10,6,16.99901070626461
2022-06-10,7,13.065496047667692
2022-06-10,8,12.08227042857256
2022-06-10,9,12.471459969591884
2022-06-10,10,12.114711519520455
2022-06-10,11,11.657946626089133
2022-06-10,12,11.39311217152433
2022-06-10,13,10.997580729822301
2022-06-10,14,9.838867674717541
2022-06-10,15,9.364719744012833
2022-06-10,16,9.473581532507271
2022-06-10,17,9.920439179212789
2022-06-10,18,11.007511274189127
2022-06-10,19,11.970291658049902
2022-06-10,20,12.684859141264303
2022-06-10,21,13.246667002174489
2022-06-10,22,13.38258200080531
2022-06-10,23,14.170773669663024
2022-06-11,0,14.948775674976265
2022-06-11,1,15.660901206937005
2022-06-11,2,16.172184946243565
2022-06-11,3,17.580391775669998
2022-06-11,4,19.548796013279947
2022-06-11,5,21.405979811585684
2022-06-11,6,20.83653612514831
2022-06-11,7,18.824088037184534
2022-06-11,8,16.621806859908073
2022-06-11,9,14.79646614263207
2022-06-11,10,13.922671277438132
2022-06-11,11,12.901316235468066
2022-06-11,12,12.290262688609058
2022-06-11,13,12.145598542869665
2022-06-11,14,12.175363768758086
2022-06-11,15,11.630890277532867
2022-06-11,16,11.768117418856297
2022-06-11,17,12.10162895313236
2022-06-11,18,12.485993698971035
2022-06-11,19,12.809195143918428
2022-06-11,20,13.225634732662096
2022-06-11,21,13.448423007011115
2022-06-11,22,13.303674088793189
2022-06-11,23,14.325969572704153
2022-06-12,0,14.611506557067496
2022-06-12,1,15.55424170266151
2022-06-12,2,16.543542222740022
2022-06-12,3,18.00781806937109
2022-06-12,4,19.95441977202352
2022-06-12,5,22.225835498885598
2022-06-12,6,22.499638323242838
2022-06-12,7,20.602500400036394
2022-06-12,8,18.226481233300618
2022-06-12,9,16.7029321647515
2022-06-12,10,15.52695484506279
2022-06-12,11,14.390386180644883
2022-06-12,12,14.078627744333216
2022-06-12,13,14.253960568066882
2022-06-12,14,13.657715065204647
2022-06-12,15,13.336373460501049
2022-06-12,16,12.903644362999687
2022-06-12,17,13.040095778756383
2022-06-12,18,13.339942715128744
2022-06-12,19,13.994217914302748
2022-06-12,20,14.632770147512298
2022-06-12,21,14.986187411666153
2022-06-12,22,15.960464183274196
2022-06-12,23,16.818328985205994
2022-06-13,0,18.079426910371097
2022-06-13,1,19.390743813676234
2022-06-13,2,18.73895283687045
2022-06-13,3,20.317261466309922
2022-06-13,4,23.842762223340653
2022-06-13,5,21.832009108857704
2022-06-13,6,16.996082456808896
2022-06-13,7,13.140547900906082
2022-06-13,8,11.889310775938807
2022-06-13,9,12.451080419907296
2022-06-13,10,12.704668186673256
2022-06-13,11,12.770594541700731
2022-06-13,12,12.644474682230586
2022-06-13,13,12.447228713803002
2022-06-13,14,11.485054802773137
2022-06-13,15,10.877559241543535
2022-06-13,16,10.762670776497652
2022-06-13,17,11.330251563044362
2022-06-13,18,12.483884231030448
2022-06-13,19,13.774767172891146
2022-06-13,20,14.723775456795666
2022-06-13,21,15.091404247436675
2022-06-13,22,15.719325314558658
2022-06-13,23,16.604350095256653
2022-06-14,0,17.361150196133863
2022-06-14,1,17.981852819191367
2022-06-14,2,18.500770590001075
2022-06-14,3,20.10627864021076
2022-06-14,4,23.292740438552077
2022-06-14,5,21.468121636686437
2022-06-14,6,16.594775542227627
2022-06-14,7,12.316614614730023
2022-06-14,8,11.146437595595794
2022-06-14,9,11.555355706747953
2022-06-14,10,11.751116511370975
2022-06-14,11,11.761941834327295
2022-06-14,12,11.709646202681187
2022-06-14,13,11.643767398798273
2022-06-14,14,10.792318173618236
2022-06-14,15,10.126766228032462
2022-06-14,16,9.919960862598534
2022-06-14,17,10.162955645733886
2022-06-14,18,11.147231335731187
2022-06-14,19,12.82878008790893
2022-06-14,20,14.123152591635389
2022-06-14,21,14.610589395472042
2022-06-14,22,14.833468253681318
2022-06-14,23,15.687120455520539
2022-06-15,0,16.472348657260337
2022-06-15,1,17.161681199772175
2022-06-15,2,17.85250803792768
2022-06-15,3,20.122297016496255
2022-06-15,4,23.287094232725597
2022-06-15,5,21.541128068291858
2022-06-15,6,16.269188731905828
2022-06-15,7,12.349358931809261
2022-06-15,8,11.25088856711019
2022-06-15,9,11.536105474610645
2022-06-15,10,11.582767629294365
2022-06-15,11,11.663881149573397
2022-06-15,12,11.412101007103434
2022-06-15,13,11.147737968773011
2022-06-15,14,10.41023209536383
2022-06-15,15,10.0364705977877
2022-06-15,16,9.963263558839646
2022-06-15,17,10.093508777282223
2022-06-15,18,11.047331215979318
2022-06-15,19,12.554793421111848
2022-06-15,20,13.626338742957087
2022-06-15,21,14.249676948701346
2022-06-15,22,14.57641245606371
2022-06-15,23,15.458097809918291
2022-06-16,0,16.046408670356602
2022-06-16,1,16.769313055087537
2022-06-16,2,17.54323873778376
2022-06-16,3,19.715745016476863
2022-06-16,4,23.280592338683974
2022-06-16,5,21.33872764297729
2022-06-16,6,15.564802108638093
2022-06-16,7,11.29446410108643
2022-06-16,8,10.198482650463234
2022-06-16,9,10.96045177934148
2022-06-16,10,11.652410833369842
2022-06-16,11,11.693859877334562
2022-06-16,12,11.762346736536779
2022-06-16,13,11.575169279576393
2022-06-16,14,10.623537315068276
2022-06-16,15,10.034880252025765
2022-06-16,16,9.887730902549455
2022-06-16,17,9.902116442294833
2022-06-16,18,10.74112669683533
2022-06-16,19,11.89102796621708
2022-06-16,20,13.059382533765776
2022-06-16,21,13.80019102997448
2022-06-16,22,14.586441714019882
2022-06-16,23,15.213069517057525
2022-06-17,0,16.47702298918589
2022-06-17,1,17.310708206389958
2022-06-17,2,17.732306749706517
2022-06-17,3,19.192500014640068
2022-06-17,4,22.59320971894477
2022-06-17,5,21.7962513329023
2022-06-17,6,17.505439633821435
2022-06-17,7,14.046876342798738
2022-06-17,8,12.935148937964954
2022-06-17,9,13.079064699774259
2022-06-17,10,12.685559906257494
2022-06-17,11,12.091079698205938
2022-06-17,12,11.751043093171125
2022-06-17,13,11.135687445460755
2022-06-17,14,10.084085082066707
2022-06-17,15,9.72421151699427
2022-06-17,16,9.929089661711943
2022-06-17,17,10.518173027706505
2022-06-17,18,11.529617725009397
2022-06-17,19,12.369211619478477
2022-06-17,20,12.731544673751015
2022-06-17,21,13.165795839555503
2022-06-17,22,13.404007814665809
2022-06-17,23,13.909738502716788
2022-06-18,0,14.727361905806555
2022-06-18,1,15.809064773396655
2022-06-18,2,16.336775083619262
2022-06-18,3,17.593932023647916
2022-06-18,4,20.14168228298122
2022-06-18,5,22.143529036061494
2022-06-18,6,21.53766825573002
2022-06-18,7,19.445509669263668
2022-06-18,8,17.095175531924582
2022-06-18,9,15.067949796174181
2022-06-18,10,13.857274256066347
2022-06-18,11,12.918387147227186
2022-06-18,12,12.648082752067399
2022-06-18,13,12.334993549839023
2022-06-18,14,12.180602978655193
2022-06-18,15,11.93491633558428
2022-06-18,16,11.84434023359718
2022-06-18,17,11.80390323672169
2022-06-18,18,11.942215063277974
2022-06-18,19,12.107516022748625
2022-06-18,20,12.7267720862246
2022-06-18,21,13.185955115300024
2022-06-18,22,13.557734003031872
2022-06-18,23,14.780662508188021
2022-06-19,0,15.008444754137498
2022-06-19,1,15.841901136878818
2022-06-19,2,16.786302161434442
2022-06-19,3,17.883497254105407
2022-06-19,4,20.206578761653528
2022-06-19,5,22.19120859622657
2022-06-19,6,22.482452459018308
2022-06-19,7,21.045385471887723
2022-06-19,8,19.14595679621383
2022-06-19,9,17.21503504043122
2022-06-19,10,16.055787171442493
2022-06-19,11,15.044696418213924
2022-06-19,12,13.523455765839728
2022-06-19,13,13.454671816714322
2022-06-19,14,12.921479524730726
2022-06-19,15,12.8236374041856
2022-06-19,16,12.842883979103703
2022-06-19,17,12.99176137683877
2022-06-19,18,13.250608212910285
2022-06-19,19,13.48158262470846
2022-06-19,20,13.63321582094329
2022-06-19,21,13.84884807940827
2022-06-19,22,14.723442277536126
2022-06-19,23,15.857884412155618
2022-06-20,0,17.008472542432404
2022-06-20,1,17.461300425863037
2022-06-20,2,17.917633284637922
2022-06-20,3,20.05639513952663
2022-06-20,4,23.295661227426088
2022-06-20,5,22.550006287682162
2022-06-20,6,19.60541130903911
2022-06-20,7,17.78578217764922
2022-06-20,8,15.985051995617612
2022-06-20,9,14.843619125471571
2022-06-20,10,13.901024519123903
2022-06-20,11,13.128033877893412
2022-06-20,12,12.72054160659229
2022-06-20,13,12.515403629027922
2022-06-20,14,12.122258185694927
2022-06-20,15,11.928906876456525
2022-06-20,16,12.024374511601488
2022-06-20,17,12.403653097460046
2022-06-20,18,13.267771128627968
2022-06-20,19,13.957628422867387
2022-06-20,20,14.455956078091152
2022-06-20,21,14.581125554261448
2022-06-20,22,15.41792307175212
2022-06-20,23,16.492482178517726
2022-06-21,0,17.070105396658544
2022-06-21,1,17.145457728450275
2022-06-21,2,17.911020493211282
2022-06-21,3,20.3446299178174
2022-06-21,4,22.942231089155577
2022-06-21,5,21.258821935290577
2022-06-21,6,16.48579368465077
2022-06-21,7,12.785835518268259
2022-06-21,8,11.507058062415839
2022-06-21,9,11.764731462431344
2022-06-21,10,11.911580742393225
2022-06-21,11,11.799861953841944
2022-06-21,12,11.889044465441104
2022-06-21,13,11.655908917325393
2022-06-21,14,10.852454016545636
2022-06-21,15,10.29155670663079
2022-06-21,16,10.078684616154117
2022-06-21,17,9.860361709469986
2022-06-21,18,10.211060028997602
2022-06-21,19,11.816636986465477
2022-06-21,20,13.101069600842225
2022-06-21,21,13.706876726845652
2022-06-21,22,14.768177793674008
2022-06-21,23,15.557106183003341
2022-06-22,0,15.918008008634054
2022-06-22,1,16.377111087351672
2022-06-22,2,17.20885213034396
2022-06-22,3,19.63814177934749
2022-06-22,4,22.820625146931512
2022-06-22,5,21.241469246570528
2022-06-22,6,16.77104215290764
2022-06-22,7,13.076421894214501
2022-06-22,8,11.817242640746004
2022-06-22,9,12.031274218505173
2022-06-22,10,12.22948292909273
2022-06-22,11,11.984614154632604
2022-06-22,12,11.623819853439956
2022-06-22,13,11.342554838063236
2022-06-22,14,10.017503445756928
2022-06-22,15,9.354643819899529
2022-06-22,16,9.568285734291134
2022-06-22,17,9.388231113010983
2022-06-22,18,10.513404686705453
2022-06-22,19,11.94780385311796
2022-06-22,20,13.492461488748337
2022-06-22,21,13.945436343319141
2022-06-22,22,13.765552901863831
2022-06-22,23,14.643178619546065
2022-06-23,0,15.969891795820583
2022-06-23,1,17.280113993285543
2022-06-23,2,17.783264024964865
2022-06-23,3,19.364273870574042
2022-06-23,4,22.55047741496816
2022-06-23,5,21.636525052465263
2022-06-23,6,17.204457084652766
2022-06-23,7,13.307010093408639
2022-06-23,8,11.949090035218074
2022-06-23,9,12.096756351935108
2022-06-23,10,12.351457816756474
2022-06-23,11,12.019094422446898
2022-06-23,12,11.735984215919341
2022-06-23,13,11.37405668103689
2022-06-23,14,10.410252230715972
2022-06-23,15,9.987371323828333
2022-06-23,16,9.911265157955452
2022-06-23,17,10.203227057610768
2022-06-23,18,11.035683651098859
2022-06-23,19,11.887211165155172
2022-06-23,20,12.700213800892017
2022-06-23,21,13.355005335909789
2022-06-23,22,13.957787703887718
2022-06-23,23,14.473276247007426
2022-06-24,0,15.230108488549362
2022-06-24,1,15.912918580306613
2022-06-24,2,16.84689233387036
2022-06-24,3,18.621182046282254
2022-06-24,4,21.558855487265568
2022-06-24,5,21.300874145282084
2022-06-24,6,17.56415244325589
2022-06-24,7,14.13285305590722
2022-06-24,8,12.951370161940797
2022-06-24,9,12.885882684682452
2022-06-24,10,12.543228207875275
2022-06-24,11,11.924556737153639
2022-06-24,12,11.70098729733654
2022-06-24,13,11.28871248992552
2022-06-24,14,10.326588965121374
2022-06-24,15,9.835171898367589
2022-06-24,16,9.97099431639815
2022-06-24,17,10.480060483544325
2022-06-24,18,11.354146764432816
2022-06-24,19,11.840578043866092
2022-06-24,20,12.232235412847052
2022-06-24,21,12.668593383478168
2022-06-24,22,12.954168317338606
2022-06-24,23,13.007199509013478
2022-06-25,0,13.748375689826323
2022-06-25,1,14.738167082038625
2022-06-25,2,15.595864312523195
2022-06-25,3,16.937218793349473
2022-06-25,4,18.54932207321581
2022-06-25,5,20.849669353739973
2022-06-25,6,20.469081532385932
2022-06-25,7,18.590859633607423
2022-06-25,8,16.8056597624691
2022-06-25,9,15.142826079738459
2022-06-25,10,13.779555504345932
2022-06-25,11,12.938530447303963
2022-06-25,12,12.834480016041773
2022-06-25,13,12.49524407609611
2022-06-25,14,12.32715417652559
2022-06-25,15,12.129041648563433
2022-06-25,16,12.15268844704386
2022-06-25,17,11.928519059644586
2022-06-25,18,12.119235114014671
2022-06-25,19,12.382663716186412
2022-06-25,20,12.95369179454
2022-06-25,21,12.95510639134164
2022-06-25,22,13.043368879871162
2022-06-25,23,13.571538517106067
2022-06-26,0,14.288123077332346
2022-06-26,1,15.448554868420333
2022-06-26,2,16.267033627683613
2022-06-26,3,17.531830032008468
2022-06-26,4,19.421023607359974
2022-06-26,5,21.323534655551395
2022-06-26,6,21.807282701430612
2022-06-26,7,20.91081978441602
2022-06-26,8,19.182587654455418
2022-06-26,9,16.926110123056052
2022-06-26,10,15.505980996574024
2022-06-26,11,14.475318230187236
2022-06-26,12,13.63719586704923
2022-06-26,13,13.355539897770717
2022-06-26,14,13.279518032149854
2022-06-26,15,13.353332185100877
2022-06-26,16,13.345469519541117
2022-06-26,17,13.478479808501412
2022-06-26,18,13.530942544503318
2022-06-26,19,13.722785629402154
2022-06-26,20,13.757317034544005
2022-06-26,21,13.832046233140268
2022-06-26,22,14.7561067029299
2022-06-26,23,16.37195963686969
2022-06-27,0,17.833863373453227
2022-06-27,1,17.960087561545603
2022-06-27,2,18.13108842936905
2022-06-27,3,20.021691982249866
2022-06-27,4,23.023739908273136
2022-06-27,5,21.49104714557639
2022-06-27,6,17.57114003860397
2022-06-27,7,14.071423093267217
2022-06-27,8,12.766835559678237
2022-06-27,9,12.583163184051987
2022-06-27,10,12.67238143533393
2022-06-27,11,12.664293595669543
2022-06-27,12,12.00936787845064
2022-06-27,13,11.998369127265349
